customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1090.0,Male,1,Yes,No,29.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,46.15,1317.19,Yes
1516.4785202508035,Female,1,Yes,Yes,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,52.78791993042576,77.63167068683849,Yes
1285.0,Female,1,Yes,Yes,30.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.5,2127.75,No
1475.2996166436735,Male,1,No,Yes,68.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,63.887874148537904,4349.820362306204,Yes
1164.0,Male,0,No,No,30.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,59.38,1790.05,Yes
1241.4617091779307,Female,0,Yes,Yes,21.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.00380809476859,1565.4782735549759,Yes
1409.0,Male,1,Yes,No,8.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,52.35,420.8,Yes
1376.0,Female,0,Yes,No,47.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.38,1438.46,No
1489.0,Female,0,Yes,Yes,71.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.31,5763.57,No
1011.626866168725,Female,0,No,No,49.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,51.38101589547264,2524.4227625399253,Yes
1275.0,Male,1,No,No,44.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),72.03,3187.27,Yes
1180.2467921634368,Female,0,No,No,55.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,56.228999224498224,3101.3141218502037,Yes
1358.1152605740149,Male,1,Yes,No,7.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,56.897361360963615,355.6066669159799,Yes
1105.0,Female,1,No,No,36.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,77.29,2754.2,No
1207.0,Female,0,Yes,Yes,11.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,64.24,696.02,No
1413.496191930678,Male,0,Yes,No,50.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),61.71402391582352,3077.4099736268076,Yes
1159.6783479793585,Female,1,Yes,Yes,36.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.307541438702344,809.8441216315682,Yes
1534.0,Female,1,No,No,72.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,55.46,4003.22,No
1480.0,Male,1,Yes,No,65.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),63.71,4151.34,No
1299.0,Male,1,Yes,No,67.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,26.05,1775.72,No
1164.7605193805537,Male,0,No,No,30.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,59.38657035904385,1791.4401204000565,Yes
1519.4550943755273,Female,0,No,No,3.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,46.09608893077886,182.2909331163026,Yes
1187.0,Male,1,Yes,Yes,1.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,70.5,70.43,No
1582.0,Male,1,Yes,Yes,7.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,73.55,,No
1191.5768940066273,Female,0,Yes,No,12.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),45.88670562298745,568.5712292950197,Yes
1361.0,Female,0,Yes,No,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.34,1832.15,Yes
1074.0,Female,1,No,Yes,47.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),39.42,1884.14,No
1175.0,Male,1,No,Yes,13.0,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.84,676.16,Yes
1101.7251268445184,Male,0,Yes,Yes,55.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,45.08494881859494,2416.668903258542,Yes
1331.0,Male,1,Yes,Yes,5.0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,48.03,238.16,Yes
1419.0,Female,0,Yes,Yes,50.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),24.12,1209.97,No
1557.409492352441,Male,0,No,Yes,28.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.54627955003645,1389.3181497261935,Yes
1551.0,Male,1,No,Yes,38.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,72.68,2761.05,Yes
1001.8207533106767,Female,1,No,No,11.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,61.957030594894114,701.7304318608553,Yes
1430.0,Male,0,No,No,39.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,53.48,2093.8,No
1444.0,Female,1,Yes,Yes,30.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.59,818.39,No
1215.0,Male,1,No,No,5.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,51.87,302.75,Yes
1081.0,Male,0,Yes,No,2.0,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,69.74,128.6,No
1286.0,Male,0,Yes,No,6.0,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,65.14,393.46,No
1441.836732693544,Male,0,No,No,55.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),62.67097027850667,,Yes
1571.0,Male,1,No,No,19.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),68.79,1303.66,No
1301.0,Female,0,Yes,No,69.0,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),44.43,,No
1502.0,Female,1,No,Yes,13.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),59.91,792.1,No
1263.0,Female,1,No,Yes,44.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,65.39,2871.95,Yes
1486.0,Male,1,No,No,19.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,71.69,1360.45,Yes
1563.0,Male,1,Yes,Yes,14.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),68.48,958.64,No
1013.0,Female,0,No,Yes,5.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,49.98,236.96,Yes
1421.9572728440028,Male,0,Yes,No,10.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.84746510558902,801.0976004299504,Yes
1594.0,Male,1,No,No,41.0,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,51.48,2110.03,No
1490.3970051942426,Female,1,Yes,No,53.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,64.3487825699346,,Yes
1121.0,Female,1,Yes,No,42.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),50.54,2131.33,No
1173.680396188638,Female,1,No,No,9.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,77.27938960431226,700.3056547424808,Yes
1255.0,Male,1,Yes,Yes,51.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.22,4100.85,No
1071.0,Male,1,No,Yes,6.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,44.58,234.13,Yes
1202.0,Male,1,No,No,58.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),47.28,2726.19,Yes
1407.0,Male,1,Yes,Yes,47.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),42.71,2020.06,No
1223.0,Male,1,No,Yes,13.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,80.84,1054.02,No
1093.0,Male,1,Yes,Yes,23.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.33,1634.4,No
1573.0,Male,0,No,No,25.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,65.15,1629.23,Yes
1185.0,Male,1,Yes,Yes,40.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.43,1074.8,No
1059.0,Female,0,Yes,No,36.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.1,1862.26,No
1155.0,Female,0,Yes,Yes,23.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,71.81,1698.67,Yes
1094.0,Female,0,No,Yes,28.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.82,731.03,No
1494.0,Male,0,No,No,70.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.56,4381.36,No
1537.0,Male,0,Yes,Yes,18.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),46.56,812.33,No
1466.0,Male,1,Yes,No,62.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,74.94,4659.74,No
1415.0,Female,1,Yes,Yes,10.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.49,210.28,No
1189.0,Male,0,No,Yes,23.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.61,639.63,No
1110.0,Male,1,No,Yes,26.0,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,45.05,,No
1233.0,Female,0,No,Yes,48.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,61.42,2943.91,No
1232.0,Male,0,Yes,Yes,59.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,71.02,4193.46,No
1035.0,Male,1,Yes,Yes,34.0,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,50.46,1737.3,No
1131.0381463780902,Male,1,Yes,No,29.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.13947020021618,2197.5905884262897,Yes
1279.0,Male,1,No,No,3.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,48.91,154.44,No
1587.0,Male,1,No,No,15.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,69.21,1029.39,Yes
1275.260601947907,Male,1,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.00491180023288,380.2244282125487,Yes
1115.0,Female,1,Yes,No,20.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.7,1469.32,Yes
1192.0,Female,1,Yes,Yes,18.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),69.36,1229.62,No
1108.0,Male,0,Yes,Yes,35.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),38.41,1370.12,Yes
1464.0,Male,1,Yes,No,55.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.49,3867.44,No
1197.0,Male,0,Yes,No,4.0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,52.35,206.81,No
1585.4590066271453,Female,1,Yes,No,3.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,73.2398394171998,224.62426430441965,Yes
1008.0,Male,1,No,Yes,45.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.01,2951.54,No
1269.082985285906,Male,0,No,No,3.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.539558835465066,,Yes
1535.0,Male,0,Yes,No,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,80.29,5635.91,Yes
1333.0,Female,1,No,No,53.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,65.27,3436.46,No
1396.0,Male,1,No,Yes,1.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,77.57,96.24,No
1098.0,Female,0,No,No,21.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,66.98,1429.5,No
1559.0,Female,0,No,No,2.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,44.99,103.04,Yes
1397.0,Male,0,Yes,Yes,61.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,50.0,3044.3,No
1037.340825723755,Female,0,No,No,36.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,67.26228675796743,2442.3144757458426,Yes
1203.0,Female,1,No,Yes,1.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,73.53,53.12,No
1332.0,Male,0,Yes,No,51.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.89,3739.73,No
1313.0,Male,1,No,No,40.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),70.17,2802.26,No
1154.0091870807673,Male,1,Yes,Yes,19.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),56.728120700573086,1089.948032597863,Yes
1048.0,Female,1,No,No,72.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,72.75,5271.58,Yes
1186.0,Male,0,No,No,12.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,73.92,,No
1544.0,Female,0,Yes,No,9.0,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,44.4,413.78,Yes
1477.7682121481669,Female,0,No,No,18.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Mailed check,67.57351755530082,,Yes
1259.3336116194187,Male,1,No,No,47.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.04870925921227,3282.689021385103,Yes
1054.0,Male,1,No,Yes,48.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,67.64,3240.86,No
1348.0,Male,1,No,Yes,70.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.83,3920.06,Yes
1148.0,Female,0,No,No,67.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),68.31,4592.92,No
1468.0,Male,0,Yes,Yes,53.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,67.62,3614.69,Yes
1077.0,Male,0,Yes,Yes,56.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,57.8,3248.15,No
1037.0,Female,0,No,No,36.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,67.55,2423.47,Yes
1422.0,Female,1,No,No,39.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.75,2416.41,No
1517.8221983334788,Male,1,No,No,9.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.262433755917726,164.20227726135153,Yes
1031.0,Male,0,No,No,39.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,75.57,2957.64,No
1113.0,Male,1,No,Yes,16.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),66.44,1067.21,Yes
1527.0,Male,1,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.69,108.49,No
1539.0,Male,1,No,No,36.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.26,917.86,No
1067.0,Male,1,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.59,253.43,No
1509.0,Male,0,Yes,Yes,23.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,71.12,1608.06,No
1567.958063928873,Male,0,Yes,No,36.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.930712201186566,2265.621942317793,Yes
1374.0,Female,0,Yes,Yes,6.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.72,372.92,No
1211.0,Female,1,Yes,No,32.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.5,671.95,Yes
1558.0,Female,0,Yes,No,14.0,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.54,782.62,Yes
1395.0,Female,1,Yes,No,24.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,77.87,1868.67,Yes
1274.617520792825,Male,0,No,Yes,63.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,72.36612954483313,,Yes
1024.0,Female,1,No,Yes,60.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.58,,No
1562.9707898927757,Male,0,No,Yes,49.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.40626052916072,1144.6732771120203,Yes
1408.0,Female,1,No,No,13.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,54.61,711.95,No
1111.0,Female,1,No,No,72.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),69.12,,No
1082.0,Male,1,Yes,No,15.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,60.53,868.64,No
1257.0,Male,0,No,No,1.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,72.3,87.49,Yes
1401.0,Female,1,Yes,Yes,61.0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),52.34,3198.97,No
1436.0,Female,1,Yes,No,50.0,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,55.26,2782.71,No
1580.0,Male,1,No,Yes,47.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,48.29,2293.37,No
1209.0,Female,1,No,No,44.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),55.21,2441.96,Yes
1258.0,Male,1,Yes,No,23.0,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,64.39,1507.7,No
1469.0,Female,0,Yes,No,7.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,118.64,No
1359.0,Female,0,Yes,No,15.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,65.44,966.56,Yes
1317.0,Female,1,Yes,No,62.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.61,4362.64,No
1128.0,Female,0,Yes,Yes,24.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,57.98,1405.85,Yes
1390.6078553207728,Male,1,No,Yes,34.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),69.6901308701414,2423.725679382759,Yes
1476.0,Female,1,Yes,No,71.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,73.85,5245.38,No
1568.5074680687528,Female,1,Yes,No,49.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,67.79300359371156,3272.2372613506523,Yes
1191.0,Female,0,Yes,No,12.0,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),45.83,547.68,Yes
1340.0,Female,1,Yes,No,39.0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,59.41,2299.27,Yes
1246.0,Female,0,Yes,No,56.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),65.56,3662.62,No
1528.0,Female,1,No,Yes,39.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.11,1124.99,Yes
1205.7964112769187,Female,1,No,No,7.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,76.65736272111182,,Yes
1229.0,Male,0,Yes,No,10.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),72.33,715.11,No
1352.0,Male,1,Yes,Yes,53.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.38,1403.39,No
1425.0,Male,0,Yes,No,10.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.84,784.9,Yes
1177.8320864430134,Female,1,Yes,No,4.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.60982079648284,292.13729085111686,Yes
1100.0,Female,1,Yes,Yes,11.0,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,40.15,,No
1489.970469819861,Female,0,No,No,3.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,49.18306865132051,156.59720361138722,Yes
1124.0,Female,1,Yes,Yes,0.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,70.14,0.0,Yes
1058.0,Female,0,No,No,24.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,49.09,1170.68,Yes
1144.0,Female,1,Yes,No,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.29,375.4,No
1158.0,Female,0,Yes,No,5.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.55,406.57,No
1156.0,Male,1,Yes,No,46.0,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,54.18,2461.52,Yes
1123.0,Male,0,No,No,72.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),65.75,4773.49,No
1076.0,Male,1,No,Yes,26.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),47.68,1221.88,Yes
1119.0,Male,1,No,No,19.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),69.44,1296.36,No
1517.753035884498,Male,1,No,No,9.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,26.596721683553557,180.6327079847535,Yes
1122.8252131603358,Female,1,Yes,Yes,-0.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,70.20579808307357,0.1981391143271573,Yes
1418.4356390993964,Female,0,No,No,3.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,52.737037685690396,164.16860161411583,Yes
1327.0,Male,0,No,No,11.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,70.4,756.52,Yes
1349.0,Male,0,Yes,Yes,12.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),61.71,733.54,Yes
1131.0,Female,0,Yes,No,62.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.64,4860.8,No
1015.0,Female,1,No,No,32.0,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,73.65,2336.2,No
1361.2682051709735,Female,0,Yes,No,15.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,65.43213390215365,963.2807874152924,Yes
1057.0,Male,1,Yes,No,67.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.37,1682.24,No
1055.0,Male,1,Yes,No,35.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),60.37,2146.17,No
1459.0,Male,0,No,Yes,43.0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),71.08,3069.15,No
